Vehicle_Title,Ratings,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,highway MPG,city mpg,Popularity,MSRP,"Vehicle Style ",Clean_rev,FeaturesDiscussed,Sentiment,Compound_Score
2010 BMW X5 SUV xDrive30i 4dr SUV AWD (3.0L 6cyl 6A),4.125,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",nice car but unreliable car is great  i have everything except navigation package   drove great for the first  miles until the electrical system and comfort access failed  been without my ride ive had for  months for two weeks now  this is my first bmw and may be my last since the  is proving to be unreliable,"['navigation package', '  miles', 'comfort access']",Positive,0.9186
2010 BMW X5 SUV xDrive30i 4dr SUV AWD (3.0L 6cyl 6A),4.75,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",better than advertised well ive spent about a week with my    initial impressions are quite favorable i am quite taken by the overall fit and finish of the vehicle its absolutely beautiful i went with sapphire black and every option available driving thus far has been refined although i am going to miss that raw thrust and power of my outgoing fx  but i need to slow down anyway hopefully it will be as reliable as the fx,[],Positive,0.907
2010 BMW X5 SUV xDrive48i 4dr SUV AWD (4.8L 8cyl 6A),3.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",very poor reliability very poor reliability  i am not going to say much other than if you buy one you were warned  maybe because they are build in the states and not munich maybe because they have so much electronics that no one knows how to fix when it breaks but mine has been nothing but problems climate control issue leaking of fluids and high battery discharge than can leave you stranded and has twice the sedans seem fine and i should know as i drive loaners of   and  series more than my suv  do yourself a favor and look elsewhere ,"['climate control', 'control issue', 'battery discharge']",Positive,0.4203
2010 BMW X5 SUV xDrive30i 4dr SUV AWD (3.0L 6cyl 6A),2.625,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",good but miss expectation got the new  for a very good price with just a few hundreds over invoice and factoring in the  rebate great deal  had a bmw  with zhp before expected a similar best in class dynamic was quite disappointed  the vehicle is close to my outgoing  mdx than the  in terms of performance and handling dont know about the turning radius myth where my mdx could make a straight u turn i have had to do w  point turns  big gaps in the doors letting dirts in  tires are runflat only hugely expensive as bmw disallow repairs a small nail had cost me ,"['class dynamic', '  mdx', 'radius myth', 'u turn']",Positive,0.9672
2010 BMW X5 SUV xDrive48i 4dr SUV AWD (4.8L 8cyl 6A),4.625,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",perfect i ordered an   with  cold weather pkg premium pkg tech pkg rear climate  row  the ride is great performance is exciting and everything just feels right  no need for premium sound system the base package is pretty good and i like  to listen to loud music,"['weather pkg', 'pkg premium', 'pkg tech', '  row', 'sound system', 'base package']",Positive,0.9545
2010 BMW X5 SUV xDrive30i 4dr SUV AWD (3.0L 6cyl 6A),2.125,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",needs better quality  reliability the  and  have the same  sized engine but the  is about  heavier  where is the efficient dynamics  it is sluggish after making turns  you are constantly downing shifting gears just to be normal on the roads  this one is not part of the ultimate driving machine class  ,['machine class'],Positive,0.5789
2010 BMW X5 SUV xDrive30i 4dr SUV AWD (3.0L 6cyl 6A),1.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",horrible  lost wiper in heavy rain storm  one of the windows insisted to open on the freeway and flooded my car  the next day it magically cured itself  alarm goes off on its own  i have observed this myself  nothing passed by my  with loud music or exhaust  my dealer cant figure it out  the battery is excellent  lost the drivers memory seat fixed it then it was the passengers memory seat  whats next  when the car goes over a bump the rear wiper and washer are on  you all get the idea,"['rain storm', 'drivers memory', 'memory seat', 'passengers memory', 'memory seat']",Negative,-0.7783
2010 BMW X5 SUV xDrive48i 4dr SUV AWD (4.8L 8cyl 6A),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",top of the line i love my brand new  bmw   i cant get tired of driving it it handles like a sports car and rides like a sports car too the  row seating not worth the money did not get  can only fit small kid very small everything else i love,"['sports car', 'sports car', '  row', 'row seating']",Positive,0.9548
2010 BMW X5 SUV xDrive48i 4dr SUV AWD (4.8L 8cyl 6A),2.25,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",not worth the hype if there is any i should have waited  interior is still boring nav is still a pain gas mileage is much worse than posted turning radius is one of the worst in its midsize suv class and there is so much more to dislike   ,"['  interior', 'pain gas', 'gas mileage', 'suv class']",Negative,-0.9464
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),3.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",great bmw for  then it turns into a lemon build quality road feel were all bmw ultimate driving machine  we bought this car new and checked all the boxes  it was my  new bmw and we were thrilled with it until the check engine light came on repeatedly beginning at around  miles  over  in repairs later our very cooperative dealer has been unable to solve the problem  their appeal to bmw corporate fell on deaf ears  i drove my last bmw diesel  bmw   nearly a million miles which is what a bmw diesel should easily achieve  but this one has only  miles and is a lemon outside the lemon law  our bmw dealer has given up and told us to ignore the check engine light not acceptable for a   price bmw,"['lemon build', 'build road', 'quality road', 'road feel', 'check light', 'engine light', 'bmw diesel', 'lemon law', 'bmw dealer', 'check engine', 'engine light', 'price bmw']",Negative,-0.2366
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",great used car to buy i bought this car at used with  miles on it in  this is the best used car that id ever drive i owned quite a few luxury cars   is the most pleasure for me to drive in road with great milage and power,['luxury cars'],Positive,0.9545
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),1.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",  nightmare my   diesel such a nightmare shame on bmw,"['   nightmare', '   diesel', 'nightmare shame']",Negative,-0.4767
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),4.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",good but not good enough we bought a bmw diesel  and there is a lot of good things too say like room looks fuel economy and performance however in the age of information all i can say is shame on bmw  with all the so called advances surrounding information systems bmw has missed the mark by more than a country mile the important variables like oil pressure coolant temperature and battery voltage level are all missing  this information is all vital since they provide valuable insight when a system is starting to fail i prefer and i am sure that many other drivers would prefer to have maintenance done before you are in a location or at a time where help is hours away  again shame on bmw  our salesmen,"['fuel economy', 'information systems', 'country mile', 'oil pressure', 'pressure coolant', 'battery voltage', 'coolant level']",Positive,0.338
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",i love this car i have owned my  bmw   for  months and like the car more now than ever  the car is a pleasure to drive and gets very good mileage about  mpg highway for me for a large vehicle  the lowend torque of the diesel makes it a fun and safe car to drive  some people like to hate idrive but in  bmw fixed the main issue by adding buttons so that many features can be accessed in one step rather than navigating through menus  this is an amazingly clean diesel hold your hand behind the exhaust for a while there is no soot or smell  great for driving family and dogs around town and on long trips,['mpg highway'],Positive,0.962
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),4.5,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",if you need an suv consider a diesel the  bmw   diesel has many advantages and very few disadvantages over its gasoline counterparts  mpg is outstanding got  mpg ny to va beach with  adults and  lb luggage torque rivals that of  model  main disadvantage is that you cant use biodiesel with a bio content   compared to the  or the  l version the diesel is a bargain  yeah its a little louder than the  but  sound under full throttle rivals that of the  version  another downside is that you cant or couldnt get the sport package  whether its the  or the audi  luxury suv buyers should really consider the advantages in fuel economy wo loss of performance,"['   diesel', 'gasoline counterparts', 'va beach', 'luggage torque', 'l version', 'throttle rivals', '  version', 'sport package', 'luxury suv', '  buyers', 'suv buyers', 'fuel economy']",Positive,0.3729
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",love it still after  miles i am so happy i bought this diesel ive had it for  months now and i still look forward to driving it every day  im getting  mpg pure hwy driving  mixed driving im getting around ,[],Positive,0.8733
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",expectations met or exceeded did my due diligence research test drives and ordered from factory to my specs very satisfied overall  traded in my   great car no regrets other than when i signed the check great combination of fun to drivefuel economycargo capacity ,"['diligence drives', 'research drives', 'test drives', 'economycargo capacity']",Positive,0.9494
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",wow including mpg we wanted an upgraded fuel conscience suv the  diesel is all that we expected and more  on a road trip we could not believe the performance in a variety of road types and conditions we kept thinking the fuel gauge was not working fortunately it was  great performance with comfort and passing fueling stations  cant rate higher than perfect ,"['fuel conscience', 'conscience suv', 'road trip', 'road types', 'fuel gauge', 'fueling stations']",Positive,0.9337
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),4.75,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",not totally in love my husband loves the engine its quiet and peppy we live in the country and are averaging only  mpg you really do have to read the owners manual on the down side my car sits at the dealership because the computer system went down at service and a part has to be manufactured five weeks and counting bmw has been attentive to the situation,['computer system'],Neutral,0.0325
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",awesome just purchased   it is a great vehicle addresses all the short coming of the previous  specially in fuel economy and space utilization the idrive takes sometime to get used to but a great improvement over the previous one we love the all around view of the camera simply said well done bmw ,"['vehicle addresses', 'space utilization']",Positive,0.9756
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV", bmw  my wife and i love this car it is very easy to drive and comfortable the memory seats and adjustments work well for us because she is short and i am tall as soon as you unlock the doors with the remote the proper adjustments to driver seat mirrors etc are done for you weve had cars with this in the past but this one just seems to work better the diesel is great with lots of power and the mileage is good  mpg the diesel is very quiet except when its cold but when it warms up it purrs like a kitten we have the  row seat for our grandkids and it works fine for them but i dont think  adults would be comfortable,"['memory seats', 'driver seat', 'seat mirrors', 'row seat', '  adults']",Positive,0.9865
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV", bmw  we love this car the diesel is a strong performer and good mileage we have not experienced the lag time on start up that testers have stated we got the  row seat to accommodate grand kids and it works great for that not enough room for adults though the ride is quiet and firm which we like we dont even notice the diesel noise it purrs like a kitten ,"['lag time', '  row', 'row seat', 'diesel noise']",Positive,0.9737
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),4.75,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",awesome engine awesome engine and handling  picking it up at factory performance center was an outstanding experience and makes you feel really safe in this vehicle  so far we are averaging  mpg and this engine really rocks thought we wouldnt like the i drive however it is really easy to use  ,"['factory performance', 'performance center']",Positive,0.955
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",my first bmw i researched and test drove all the leading  suvs that are not gas hogs  far and away the bmw  diesel was the best driving experience  mercedes was  and lexus was   the  diesel was the most responsive under all driving conditions  it combines the right amount of power with a great feel for the road  the brakes are incredible  the acceleration is excellent  the ergonomics are outstanding  for me the engineers at bmw have really done their homework  i love the idrive interface and the integration with my apple iphone and ipod  the backup sensors rear camera and overhead view are superior to anything i saw from other manufacturers    very happy with my choice,"['  suvs', 'gas hogs', '  diesel', 'driving experience', '  mercedes', 'idrive interface', 'apple iphone']",Positive,0.9855
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",drool ive never come across a car that is fun to drive each and every time you press the startstop button the  turbo is a rocket on the highway if the highway is empty and im just craving a little getpushedinyourseatontake off fun i just release the hounds the  gas is not bad but the  is just plain amazing interior technology is great the backseat is actually spacious like a sedan and not like most suvs where its a bit narrower with no thigh support the engine is of course a bit louder but the roar when you giddy up is fun,"['startstop button', '  turbo', '  gas']",Positive,0.9432
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",bmw diesel is awesome i purchased   months ago  i have  miles on it and i have had no problems  this automobile is incredible  the engine is so smooth and powerful  it feels like you get to  mph in  secs  it is effortless and fun to drive  i do not think i will ever buy a regular gas engine powered car again  bmw fit and finish is the best  everything is first class in this vehicle  did i mention that it is fun to drive the only thing i do not like is run flat tires did i mention that it is fun to drive  i am getting about  mpg with about  cityhighway driving  i hope that bmw does not keep raising their prices so much that they become unaffordable  did i mention that it is fun to,"['bmw diesel', 'gas engine']",Positive,0.9856
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),4.25,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV", bmw  diesel first quarter first of all bellvue could not have treated me better  i had been to to other dealerships locally in the portland area and they were unsat my only complaint is the nav system that cant find anything and the sound system the nav system has probability of success for finding something of less than  you could go to the vendor website and enter the lat long but if you dont know where it is then you dont know lat long either the radio will tune to both hd and standard signals and sometimes both which is the problem like an echo due to signal lag sound is not exceptional  ride is great with the multi contour seats overall car is great though diesel performs well moon roof is nice,"['portland area', 'nav system', 'sound system', 'nav system', 'vendor website', 'lag sound', '  ride', 'moon roof']",Positive,0.9604
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",will never go back to gas engines  miles on a   diesel and i love it excellent build quality performance comfort and zero defects ill be first in line for the new   in  i like the comfortconvenience of an suv while knowing that clean diesel doesnt pollute like a gas suv i looked at the   m but i cant stomach guzzling gas and polluting like that any more no tire problems yet and yes whiners in the previous post your  does have a spare tire try reading your owners manual ive had   since  although this is the most trucklike vehicle bmw has ever made it has the best combination of performance fuel efficiency low emissions,"['gas engines', '   diesel', 'quality performance', 'performance comfort', 'gas suv', 'tire problems', 'yes whiners', 'performance efficiency', 'fuel efficiency']",Positive,0.9595
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),4.625,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",i cant believe its a diesel i just took delivery of my    and am grinning from ear to ear from the driving experience and the superb turbo diesel engine  i have owned  series bmws previously but decided to buy something bigger  all in all the fit and finish and the quality of materials used is second to none  the new idrive is more intuitive than i anticipated  so far my only complaint is that the car is a bit difficult to get in and out of  i equipped my  with running boards purely for aesthetics and found that it actually impedes ones ability to enter and exit the car and leaves dirt on ones pants  my experience with the car is too new to report on its fuel efficiency  the sound system is nice,"['turbo diesel', 'diesel engine', 'running boards', 'ones pants', 'fuel efficiency', 'sound system']",Positive,0.8074
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",update after  miles after  miles this car has not had a single problem average fuel economy is  mpg most of my trips have been  miles of highway at   mph with  or so miles of urban driving for me this is such a perfect vehicle as it handles long open stretches effortlessly but handles like a sports car in cities and mountains to those who have rated this car low i can only suggest either they are an anomaly or they have an agenda ,"['fuel economy', 'sports car']",Positive,0.2732
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",amazing vehicle but tires are major flaw i love this vehiclei ordered the diesel even though i live in minnesota and it delivers as advertised even in  degits worth every penny regardless of the negative reviews on price and the idrive which is greatim a car guy and this thing just rocksclose your eyes sign on the line and you wont be sorry no comparison to any of the other lux suvs that i drove amazing one issue to keep in mind the vehicle came with bridgestone dueler hl tires as oe and they are awful since new they have droned on so loudly that i went back to the dealer at  miles thinking there was an issuethere is as they are cupping but the dealers hands are tied until  miles avoid these tires  ,"['car guy', 'lux suvs', 'bridgestone dueler', 'dueler tires', 'hl tires']",Positive,0.7882
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),4.875,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",love it my land rover  lease was coming to an end and i have been looking at a lot of different options for my next vehicle  i came across a black  diesel on the bmw of arlington website and decided to take a test drive  i was really impressed from the moment i first got in  it is very well appointed has lots of useful technologies and is amazing to drive  i really liked my  but the  is part sports car and part suv  the diesel is so strong and awfully quiet  fuel mileage is double what i got in the   the parking attendants at my parking garage think it is the nicest vehicle they have ever seen  best car decision i ever made,"['land lease', '  diesel', 'arlington website', 'test drive', 'sports car', 'part suv', '  mileage', 'fuel mileage', 'parking attendants', 'parking garage', 'car decision']",Positive,0.9815
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",best utility vehicle i drove mercede banze for passed  yearsnow i had bmw  for  months i drove it on snowing condition and went to ski resort at mountain road  tracking is better than any mb i had the car is full loaded im   satisfy especial for  toque and mileage leather interior too,"['utility vehicle', 'mercede banze', 'mountain road', '  toque', 'mileage interior', 'leather interior']",Positive,0.8779
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),4.75,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",  twin turbo  nuf said i commute  miles a day so i need a car with both fuel economy and an exciting driving experience  my commute has gone from a total drag to something i actually look forward to  the  of torque plaster me to the drivers seat and the responsive steering makes maneuvering in traffic a breeze  i chose the premium package technology package sports package cold weather package and rear climate package with running boards and roof rack  i have put just over  miles on the vehicle and the onboard computer is reporting that my average speed is  miles per hour with a mpg of   this is better average mpg than my honda accord  i would recommend the   to anyone,"['  miles', 'fuel economy', 'driving experience', 'torque plaster', 'package technology', 'package sports', 'sports package', 'technology package', 'weather package', 'climate package', 'running boards', 'roof rack', 'onboard computer', 'honda accord']",Positive,0.8363
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",powerful and solid ive only had the car for  week i did spend more than i was planning but the engine and interior made the extra worth it i enjoy the solid ride and am impressed with the power and responsive handling i like the safety ratings and fuel mileage and hope to have this car for a long time i give it a  star rating at this time,"['safety ratings', 'fuel mileage', '  rating', 'star rating']",Positive,0.98
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",bmw x  diesel really like the vehicle but hate the navigation system  not only can it not find an address that has been there for  years but it wont let you enter an address if it doesnt recognize it  you can go to the developers web site if you know the latitude and longitude of the address and they will verify it and enter it in the update  not good overall quality of the vehicle was excellent so far and the dealer was very good to me,"['navigation system', 'developers site', 'web site']",Positive,0.4726
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",the best suvsav money can buy   has the shortest turning radius in its class excellent diesel fuel economy much improved idrive system and very comfortableluxurious interior  we have  bmws in our family and the  is the most comfortable one by far  the only thing im worried about is bmws reliability issue down the road such as window regulators fuel pump and cooling system i think an extended warranty will come in handy,"['suvsav money', 'diesel fuel', 'fuel economy', 'idrive system', 'bmws reliability', 'reliability issue', 'window regulators', 'regulators pump', 'fuel pump']",Positive,0.9245
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV", bmw we have had our  for  months now and love it after the first week we took it on a test drive to las vegas and it performed beautifully my wife went thru the owners manual figuring out how everything works and we were able to figure out all the features that we use without much trouble the owners manual is great and easy to follow so far it is just what we were looking for and the diesel is great no more smog checks cant beat the power and economy of a diesel,"['test drive', 'las vegas', 'owners manual', 'smog checks']",Positive,0.9692
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",bmw  diesel bought the car  days ago love it so far never spent this much on a car engine is fantastic seems really solid and the gas mileage appears legit so far we have  kids under  and it probably isnt the best family car in terms of space compared to a minivan but we did it anyway since its so much fun ,"['car engine', 'gas mileage', 'family car']",Positive,0.8414
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",finally a high performance diesel  what a great road machine typically amazing bmw handling with an torquey  ft lb diesel to slice through traffic and pull you down the open road this machine not only has great performance and luxury it also is a very low emission check the white glove tail pipe test high efficiency engine that exceeds  mpg on the highway i can start this vehicle in my garage with the door closed and have literally no diesel odor after warming up for several minutes the engine has a nice growl at idle that fades to barely perceptible at highway speeds the fit and finish are perfect and with the technology package the is little left to ask for in terms of amenities many  mile trips ahead,"['performance diesel', 'road machine', 'bmw handling', 'ft lb', 'glove tail', 'tail pipe', 'efficiency engine', 'diesel odor', 'highway speeds', 'technology package', '  mile', 'mile trips']",Positive,0.9203
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",bmw is spot on i have had my    for ten days now  the first thing to note is that bmw has finally got the idrive system correct  this version is the best system of this kind i have seen i have the toyota and acura navs also  the diesel is getting over  on the highway and  in and around town  that is on my second tank  the fit and finish are flawless  acceleration is excellent  the parking assist system is extremely good and may be the best feature  i struggled with what to purchase i made the right decision  i even avoided the   knowing the idrive was going to be improved  wow did it,"['acura navs', '  acceleration', 'parking assist', 'assist system']",Positive,0.9821
2010 BMW X5 Diesel xDrive35d 4dr SUV AWD (3.0L 6cyl Turbodiesel 6A),5.0,X5,2015.0,diesel,255.0,6.0,AUTOMATIC,all wheel drive,4.0,"Crossover,Luxury,Diesel",Midsize,31.0,24.0,3916.0,57700.0,"4dr SUV",one of a kind vehicle simply put there is nothing like this vehicle in the market in  name another vehicle that rockets from  to  in less than  seconds and gets  mpg on the freeway no short cuts in manufacturing unmatched interior quality exceptional handling and lots more dont try to save money on the options this car should be had with all the bells and whistles well worth the investment tried all the competitors none impressed me as much as this car have had it for a week now and have to say that the car delivers on the promise ,['kind vehicle'],Positive,0.2491
